node, prevNode, creator, time
1, 0, 0, 0
45, 1, 43, 0.32061526926858935
64, 45, 1, 0.34915405522614623
51, 1, 49, 0.7540979140580527
87, 45, 2, 0.9872293948260237
135, 64, 39, 1.0554394074945772
103, 64, 20, 1.1556257449515444
116, 64, 15, 1.4396568634288947
207, 116, 43, 1.450915349659713
168, 116, 15, 1.5445731698778824
152, 103, 20, 1.6649941989519688
141, 64, 49, 1.6772824285391879
211, 207, 43, 1.8034351795668597
184, 64, 25, 1.8827688119415291
208, 103, 54, 1.912611870726463
246, 207, 57, 2.010082280269341
290, 207, 42, 2.032866963252096
244, 168, 24, 2.2826877024796244
341, 211, 47, 2.5978379763477384
361, 341, 20, 2.8314021418001603
317, 211, 13, 2.8904998791717187
398, 317, 13, 3.007831600673853
388, 361, 57, 3.0304279201402724
415, 341, 45, 3.2714107219497617
535, 388, 40, 3.958244986038873
532, 388, 38, 4.194494624283093
507, 388, 21, 4.441122424973653
554, 507, 5, 4.662710886774919
637, 554, 13, 4.999320959564083
620, 535, 44, 5.121095575251295
617, 535, 50, 5.3917272601482145
677, 637, 43, 5.71052594255796
660, 617, 50, 5.849314420932921
661, 637, 36, 5.8720011245429005
695, 637, 2, 5.98369526063096
